Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Rental Availability (product.metafields.scf.avf),Art style (product.metafields.shopify.art-style),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Genre (product.metafields.shopify.genre),Media format (product.metafields.shopify.media-format),Neckline (product.metafields.shopify.neckline),Orientation (product.metafields.shopify.orientation),Sleeve length type (product.metafields.shopify.sleeve-length-type),Theme (product.metafields.shopify.theme),Tote handle type (product.metafields.shopify.tote-handle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-temptations-vhs,The Temptations,"",Little Movie Store,Media > Videos,"","Floor Sale, Musical",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,55976442,,,,false,,,,,,,musical,vhs,,,,,,,,,,,lb,,,active
school-ties-vhs,School Ties,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56009210,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
the-hurricane-vhs,The Hurricane,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56041978,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
little-big-man-vhs,Little Big Man,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,2,deny,manual,6.00,,true,true,,,,,56074746,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
the-guns-of-navarone-vhs,The Guns of Navarone,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,56107514,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
patton-vhs,Patton,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56140282,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
the-thomas-crown-affair-vhs,The Thomas Crown Affair,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56173050,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
wilderness-adventures-vhs,Wilderness Adventures,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,56205818,,,,false,,,,,,,kids-family,vhs,,,,,,,,,,,lb,,,active
earthly-possessions-vhs,Earthly Possessions,"",Little Movie Store,Media > Videos,"","Comedy, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56467962,,,,false,,,,,,,comedy,vhs,,,,,,,,,,,lb,,,active
line-of-fire-vhs,Line of Fire,"",Little Movie Store,Media > Videos,"","Floor Sale, Thriller",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56500730,,,,false,,,,,,,thriller,vhs,,,,,,,,,,,lb,,,active
the-insider-vhs,The Insider,"",Little Movie Store,Media > Videos,"","Floor Sale, Thriller",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56533498,,,,false,,,,,,,thriller,vhs,,,,,,,,,,,lb,,,active
the-hand-that-rocks-the-cradlle-vhs,The Hand That Rocks the Cradle,"",Little Movie Store,Media > Videos,"","Floor Sale, Thriller",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56599034,,,,false,,,,,,,thriller,vhs,,,,,,,,,,,lb,,,active
la-confidential-vhs,L.A. Confidential,"",Little Movie Store,Media > Videos,"","Floor Sale, Thriller",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56631802,,,,false,,,,,,,thriller,vhs,,,,,,,,,,,lb,,,active
mercury-rising-vhs,Mercury Rising,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56664570,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
deep-impact-vhs,Deep Impact,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,56697338,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
daylight-vhs,Daylight,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,56730106,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
the-devils-own-vhs,The Devil's Own,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,56762874,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
red-dawn-vhs,Red Dawn,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,7.00,,true,true,,,,,56795642,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
shacked-up-vhs,Shacked Up,"",VHS,,"","Floor Sale, Needs Review",true,Genre,#VALUE!,,,,,,,,,0.0,shopify,1,deny,manual,17.00,,true,true,,,,,01048314,,,,false,,,,,,,,,,,,,,,,,,,lb,,,active
frankenstein-must-be-destroyed-vhs,Frankenstein Must Be Destroyed,"",Little Movie Store,Media > Videos,"","Floor Sale, Horror",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,01081082,,,,false,,,,,,,horror,vhs,,,,,,,,,,,lb,,,active
dirty-harry-vhs,Dirty Harry,"",Little Movie Store,Media > Videos,"","Action, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,10.00,,true,true,,,,,01113850,,,,false,,,,,,,action,vhs,,,,,,,,,,,lb,,,active
getting-there-vhs,Getting There,"",Little Movie Store,Media > Videos,"","Floor Sale, Kids & Family",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,01146618,,,,false,,,,,,,kids-family,vhs,,,,,,,,,,,lb,,,active
terminator-3-rise-of-the-machines-dvd,Terminator 3: Rise of the Machines,"<p>Now 25, Connor (Nick Stahl) lives with no record of his existence -- no way he can be traced by Skynet. Out of the shadows of the future steps the T-X (Kristanna Loken), Skynet's most sophisticated cyborg killing machine yet. Now Connor's only hope for survival is the Terminator (Arnold Schwarzenegger), his mysterious former assassin. Together, they must triumph over the technologically superior T-X and forestall the looming threat of Judgment Day.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68484602,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_307128de-6630-4f17-b7b3-803802522b03.jpg?v=1784077953,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
terminator-2-judgement-day-dvd,Terminator 2: Judgement Day,"<p>In this sequel set eleven years after ""The Terminator,"" young John Connor (Edward Furlong), the key to civilization's victory over a future robot uprising, is the target of the shape-shifting T-1000 (Robert Patrick), a Terminator sent from the future to kill him. Another Terminator, the revamped T-800 (Arnold Schwarzenegger), has been sent back to protect the boy. As John and his mother (Linda Hamilton) go on the run with the T-800, the boy forms an unexpected bond with the robot.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68517370,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_96c5eb3f-b0e9-4ab4-9b56-376334aac4e9.jpg?v=1784077951,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
the-terminator-dvd,The Terminator,"<p>Disguised as a human, a cyborg assassin known as a Terminator (Arnold Schwarzenegger) travels from 2029 to 1984 to kill Sarah Connor (Linda Hamilton). Sent to protect Sarah is Kyle Reese (Michael Biehn), who divulges the coming of Skynet, an artificial intelligence system that will spark a nuclear holocaust. Sarah is targeted because Skynet knows that her unborn son will lead the fight against them. With the virtually unstoppable Terminator in hot pursuit, she and Kyle attempt to escape.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68648442,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_40a15688-481b-4ca1-bd0c-136c5e89ab00.jpg?v=1784077949,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
farscape-dvd,Farscape,<p>American astronaut John Crichton finds himself thrown across the universe when an experimental mission goes bad. Crichton teams up with a group of rebels involved in an intergalactic battle and begins a journey unlike anything he dreamed was possible while trying to find a way back to Earth.</p>,Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68681210,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_bfd662b4-0a6a-433b-9dde-4655c9750e69.jpg?v=1784077947,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
lost-in-space-dvd,Lost in Space,"<p>Fast and furious space adventure in which a dying Earth depends on one all-American family for its salvation. On their way to colonise a new world, the family run into some unexpected problems. Soon, they find themselves lost in space with little more than a psychotic villain and a variety of unwholesome aliens for company.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68746746,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_d959165d-b6e1-47b3-bfcc-a0c61259d2bf.jpg?v=1784077946,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
i-robot-dvd,"I, Robot","<p>In 2035, highly intelligent robots fill public service positions throughout the world, operating under three rules to keep humans safe. Despite his dark history with robotics, Detective Del Spooner (Will Smith) investigates the alleged suicide of U.S. Robotics founder Alfred Lanning (James Cromwell) and believes that a human-like robot (Alan Tudyk) murdered him. With the help of a robot expert (Bridget Moynahan), Spooner discovers a conspiracy that may enslave the human race.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68845050,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/81Ie1hXOr2L._AC_UF1000_1000_QL80_f20e9356-05d6-43b1-83fe-8e80ab728115.jpg?v=1784077943,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
face-off-dvd,Face/Off,"<p>Obsessed with bringing terrorist Castor Troy (Nicolas Cage) to justice, FBI agent Sean Archer (John Travolta) tracks down Troy, who has boarded a plane in Los Angeles. After the plane crashes and Troy is severely injured, possibly dead, Archer undergoes surgery to remove his face and replace it with Troy's. As Archer tries to use his disguise to elicit information about a bomb from Troy's brother, Troy awakes from a coma and forces the doctor who performed the surgery to give him Archer's face.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68877818,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_10bb52f1-4393-44d8-bbcd-86d03b3925a1.jpg?v=1784077942,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
dune-1984-dvd,Dune (1984),"<p>In the year 10191, a spice called mélange is the most valuable substance known in the universe, and its only source is the desert planet Arrakis. A royal decree awards Arrakis to Duke Leto Atreides and ousts his bitter enemies, the Harkonnens. However, when the Harkonnens violently seize back their fiefdom, it is up to Paul, Leto's son, to lead the Fremen, the natives of Arrakis, in a battle for control of the planet and its spice. Based on Frank Herbert's epic novel.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68910586,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_13d21942-b2eb-4b46-89e7-d1a9086c28da.jpg?v=1784077940,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
donnie-darko-dvd,Donnie Darko,"<p>During the presidential election of 1988, a teenager named Donnie Darko sleepwalks out of his house one night and sees a giant, demonic-looking rabbit named Frank, who tells him the world will end in 28 days. When Donnie returns home, he finds that a jet engine has crashed into his bedroom. Is Donnie living in a parallel universe, is he suffering from mental illness - or will the world really end?</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,68943354,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_b1f102d3-74e2-4128-b00a-489390d320d5.jpg?v=1784077938,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
12-monkeys-dvd,12 Monkeys,"<p>Traveling back in time isn't simple, as James Cole (Bruce Willis) learns the hard way. Imprisoned in the 2030s, James is recruited for a mission that will send him back to the 1990s. Once there, he's supposed to gather information about a nascent plague that's about to exterminate the vast majority of the world's population. But, aside from the manic Jeffrey (Brad Pitt), he gets little in the way of cooperation, not least from medical gatekeepers like Dr. Kathryn Railly (Madeleine Stowe).</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69205498,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_4e67e343-14dd-431d-8dfc-2d8a403f92b4.jpg?v=1784077936,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
mission-to-mars-dvd,Mission to Mars,"<p>The first manned mission to Mars in 2020 ends in disaster when three of the crew are seemingly killed and the fourth, Luke Graham (Don Cheadle), is stranded with no way to contact Earth. Jim McConnell (Gary Sinise), Woody Blake (Tim Robbins), Phil Ohlmyer (Jerry O'Connell) and Terri Fisher (Connie Nielsen) are sent on a rescue mission to find any survivors and determine what happened. The team uncovers startling evidence that Mars may not be a dead planet after all.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69303802,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_26ad2884-332b-4726-ac5a-dd8f74788042.jpg?v=1784077934,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
starship-troopers-dvd,Starship Troopers,"<p>In the distant future, the Earth is at war with a race of giant alien insects. Little is known about the Bugs except that they are intent on the eradication of all human life. But there was a time before the war... A Mobile Infantry travels to distant alien planets to take the war to the Bugs. They are a ruthless enemy with only one mission: Survival of their species no matter what the cost...</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69336570,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_bf23bade-b6d1-4f61-ac3a-f20dbec66100.jpg?v=1784077933,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
star-wars-iii-revenge-of-the-sith-dvd,Star Wars III: Revenge of the Sith,"<p>It has been three years since the Clone Wars began. Jedi Master Obi-Wan Kenobi (Ewan McGregor) and Jedi Knight Anakin Skywalker (Hayden Christensen) rescue Chancellor Palpatine (Ian McDiarmid) from General Grievous, the commander of the droid armies, but Grievous escapes. Suspicions are raised within the Jedi Council concerning Chancellor Palpatine, with whom Anakin has formed a bond. Asked to spy on the chancellor, and full of bitterness toward the Jedi Council, Anakin embraces the Dark Side.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69369338,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_a940d71c-a180-4ec5-b77d-d23a58c58e09.jpg?v=1784077931,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
star-wars-ii-attack-of-the-clones-dvd,Star Wars II: Attack of the Clones,"<p>Set ten years after the events of ""The Phantom Menace,"" the Republic continues to be mired in strife and chaos. A separatist movement encompassing hundreds of planets and powerful corporate alliances poses new threats to the galaxy that even the Jedi cannot stem. These moves, long planned by an as yet unrevealed and powerful force, lead to the beginning of the Clone Wars -- and the beginning of the end of the Republic.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69402106,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/51_JGOs4n7L._AC_UF894_1000_QL80_845ea22f-779c-4449-bad7-07aa5db18b63.jpg?v=1784077929,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
star-wars-i-the-phantom-menace-dvd,Star Wars I: The Phantom Menace,"<p>Obi-Wan Kenobi (Ewan McGregor) is a young apprentice Jedi knight under the tutelage of Qui-Gon Jinn (Liam Neeson) ; Anakin Skywalker (Jake Lloyd), who will later father Luke Skywalker and become known as Darth Vader, is just a 9-year-old boy. When the Trade Federation cuts off all routes to the planet Naboo, Qui-Gon and Obi-Wan are assigned to settle the matter.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69434874,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_5dbf7610-5ad4-4990-9e91-fd0df8d6dbb6.jpg?v=1784077927,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
demolition-man-dvd,Demolition Man,"<p>With innocent victims caught in the crossfire in Los Angeles' intensifying war on crime, both cop John Spartan (Sylvester Stallone) and violent thug Simon Phoenix (Wesley Snipes) are sentenced to a state of frozen incarceration known as ""CryoPrison."" When Spartan is finally thawed 36 years later, it's 2032, and Los Angeles is now a pacifist utopia called San Angeles. But with Phoenix again on the loose, Spartan must team up with future cop Lenina (Sandra Bullock) to apprehend the killer.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69467642,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_471d2c7a-dc25-48e3-a938-5826b8399fda.jpg?v=1784077925,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
the-fifth-element-dvd,The Fifth Element,"<p>The Earth is about to be destroyed by a huge ball of fire racing toward the planet. Cornelius, an old monk, knows how to stop the burning sphere with the help of Korben Dallas, a taxi driver and former secret agent and a woman named Leeloo.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69533178,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/images_71da5c56-8ac3-4bfc-ac05-a5b718548a3c.jpg?v=1784077923,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
stargate-dvd,Stargate,"<p>In modern-day Egypt, professor Daniel Jackson (James Spader) teams up with retired Army Col. Jack O'Neil (Kurt Russell) to unlock the code of an interstellar gateway to an ancient Egypt-like world. They arrive on a planet ruled by the despotic Ra (Jaye Davidson), who holds the key to the Earth travelers' safe return. Now, in order to escape from their intergalactic purgatory, Jackson and O'Neil must convince the planet's people that Ra must be overthrown.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69565946,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/91F_6Pfr9zL._AC_UF894_1000_QL80_e7b7dd58-ebf2-40b8-a09a-322cc519a2d1.jpg?v=1784077922,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
invasion-of-the-body-snatchers-dvd,Invasion of the Body Snatchers,"<p>Based on Jack Finney's serialized novel, which was published as a book in 1955, Invasion of the Body Snatchers is a classic sci-fi film noir directed by Don Siegel. It follows a small-town doctor in Santa Mira, California, who discovers that alien plant spores are replacing his neighbors with emotionless, identical duplicates while they sleep.</p>",Little Movie Store,Media > Videos,"","Rental, Sci-Fi",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,0.00,,true,true,,,,,69598714,https://cdn.shopify.com/s/files/1/0671/0552/1726/files/61NZb3A9bZL._AC_UF894_1000_QL80_f01f3949-8825-4404-80a7-f350c65235ce.jpg?v=1784077920,1,"",false,,,,,,,sci-fi,dvd,,,,,,,,,,,lb,,,active
the-laramie-project-vhs,The Laramie Project,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,92388346,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
radio-inside-vhs,Radio Inside,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,92421114,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
twister-2-vhs,Twister 2,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,92453882,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
erin-brockovich-vhs,Erin Brockovich,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,6.00,,true,true,,,,,92486650,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
prefontane-vhs,Prefontane,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,92519418,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
the-program-vhs,The Program,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,92552186,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
everybodys-fine-vhs,Everybody's Fine,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,92814330,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
mississippi-mermaid-vhs,Mississippi Mermaid,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,4.00,,true,true,,,,,92847098,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
the-green-room-vhs,The Green Room,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,92912634,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
may-fools-vhs,May Fools,"",Little Movie Store,Media > Videos,"","Drama, Floor Sale",true,Title,Default Title,,,,,,,,,0.0,shopify,1,deny,manual,5.00,,true,true,,,,,93076474,,,,false,,,,,,,drama,vhs,,,,,,,,,,,lb,,,active
